Time [s],Channel 0,Channel 1
0.518466480,1,1
0.518493904,1,0
0.518560088,0,0
0.518617696,1,0
0.518702648,1,1
0.518719496,0,1
0.518926712,0,0
0.518940800,1,0
0.519109200,1,1
0.519164176,0,1
0.519282808,0,0
0.519294832,1,0
0.519371032,0,0
0.519404808,1,0
0.519416256,0,0
0.519427120,0,1
0.519476272,0,0
0.519503008,0,1
0.519619976,1,1
0.519751296,1,0
0.519829168,0,0
0.519839312,1,0
0.520002600,1,1
0.520084200,0,1
0.520172376,0,0
0.520204328,0,1
0.520287080,0,0
0.520335312,1,0
0.520410448,1,1
0.520521568,0,1
0.520590312,0,0
0.520623576,0,1
0.520722760,1,1
0.520724760,1,0
0.520736312,0,0
0.520838416,0,1
0.520956272,1,1
0.520997088,1,0
0.520998296,0,0
0.521079192,0,1
0.521130320,0,0
0.521166296,1,0
0.521278192,1,1
0.521347968,0,1
0.521364376,1,1
0.521527360,1,0
0.521573448,0,0
0.521601520,0,1
0.521686744,1,1
0.521770688,0,1
0.521791624,0,0
0.521887880,0,1
0.521970040,1,1
0.522008712,0,1
0.522010136,1,1
0.522032576,0,1
0.522142800,1,1
0.522144520,1,0
0.522224744,1,1
0.522280392,1,0
0.522374544,0,0
0.522427392,0,1
0.522466408,0,0
0.522495328,0,1
0.522549280,1,1
0.522686640,1,0
0.522719288,0,0
0.522829136,1,0
0.522923392,1,1
0.523019904,0,1
0.523144968,0,0
0.523271968,1,0
0.523290984,0,0
0.523331200,0,1
0.523447584,0,0
0.523509208,1,0
0.523570480,0,0
0.523640616,0,1
0.523650264,1,1
0.523737168,1,0
0.523879912,1,1
0.523898440,1,0
0.523910680,0,0
0.523912016,1,0
0.524030736,0,0
0.524086280,0,1
0.524202784,0,0
0.524228280,1,0
0.524358896,1,1
0.524385544,1,0
0.524464768,0,0
0.524471264,0,1
0.524585360,1,1
0.524663136,1,0
0.524771408,0,0
0.524799152,0,1
0.524851176,1,1
0.525020056,1,0
0.525054736,1,1
0.525061160,1,0
0.525097008,0,0
0.525263208,1,0
0.525271048,1,1
0.525432984,1,0
0.525474448,1,1
0.525500368,0,1
0.525502040,0,0
0.525681680,1,0
0.525688160,1,1
0.525744472,1,0
0.525821816,1,1
0.525880688,0,1
0.525974000,1,1
0.525995344,1,0
0.526121080,1,1
0.526150616,0,1
0.526168240,0,0
0.526239432,1,0
0.526262448,1,1
0.526453528,0,1
0.526467752,1,1
0.526487048,1,0
0.526530592,1,1
0.526680176,0,1
0.526719376,0,0
0.526856696,0,1
0.526860800,1,1
0.526906168,1,0
0.527034952,0,0
0.527049200,0,1
0.527103608,1,1
0.527234264,1,0
0.527324880,1,1
0.527363480,0,1
0.527480960,1,1
0.527538424,1,0
0.527689696,0,0
0.527744376,0,1
0.527789800,1,1
0.527926392,1,0
0.528025032,0,0
0.528108784,0,1
0.528171312,0,0
0.528246000,1,0
0.528250400,0,0
0.528409640,0,1
0.528428608,1,1
0.528519504,1,0
0.528579536,0,0
0.528682632,0,1
0.528730592,1,1
0.528748040,0,1
0.528788704,1,1
0.528878048,1,0
0.528910232,1,1
0.529013984,1,0
0.529041240,0,0
0.529234152,1,0
0.529263832,1,1
0.529327064,0,1
0.529361592,1,1
0.529472136,1,0
0.529506296,0,0
0.529647648,0,1
0.529727648,1,1
0.529844896,0,1
0.529881096,0,0
0.529919912,1,0
0.530013992,0,0
0.530037040,0,1
0.530247592,1,1
0.530274648,1,0
0.530285704,0,0
0.530294952,0,1
0.530383904,1,1
0.530476728,1,0
0.530502656,0,0
0.530593288,0,1
0.530750600,1,1
0.530853616,1,0
0.530985160,0,0
0.531000192,1,0
0.531024376,1,1
0.531114832,0,1
0.531210544,0,0
0.531354088,0,1
0.531367392,1,1
0.531539776,0,1
0.531611416,0,0
0.531654088,0,1
0.531658024,1,1
0.531793928,1,0
0.531828712,0,0
0.531896744,1,0
0.531938784,1,1
0.532059480,0,1
0.532155640,0,0
0.532247496,1,0
0.532249592,1,1
0.532276600,1,0
0.532365992,1,1
0.532373896,0,1
0.532450648,0,0
0.532524064,0,1
0.532533240,1,1
0.532542616,1,0
0.532571992,1,1
0.532632664,1,0
0.532646632,0,0
0.532783384,1,0
0.532852904,1,1
0.532994584,0,1
0.533102392,0,0
0.533167160,1,0
0.533208864,0,0
0.533242960,0,1
0.533364304,0,0
0.533413584,1,0
0.533576056,0,0
0.533577056,0,1
0.533716480,0,0
0.533721040,0,1
0.533810472,1,1
0.533966536,1,0
0.534046312,0,0
0.534105432,0,1
0.534124160,1,1
0.534128872,1,0
0.534270824,1,1
0.534294480,1,0
0.534324920,0,0
0.534344080,1,0
0.534380888,0,0
0.534462432,0,1
0.534570664,0,0
0.534572256,1,0
0.534626128,1,1
0.534674752,1,0
0.534752512,1,1
0.534828656,0,1
0.534854464,0,0
0.534913600,1,0
0.534959832,0,0
0.535059400,0,1
0.535146592,0,0
0.535188328,0,1
0.535196400,1,1
0.535366184,1,0
0.535386520,1,1
0.535440496,0,1
0.535597000,0,0
0.535661672,1,0
0.535669968,0,0
0.535703312,0,1
0.535765912,1,1
0.535963496,1,0
0.535964400,0,0
0.535992776,1,0
0.536030784,0,0
0.536162504,0,1
0.536183952,1,1
0.536402920,1,0
0.536441440,0,0
0.536591736,1,0
0.536642096,1,1
0.536654120,0,1
0.536681272,1,1
0.536741768,1,0
0.536784112,1,1
0.536867128,0,1
0.536929656,0,0
0.536971376,1,0
0.537121824,1,1
0.537171000,0,1
0.537248352,0,0
0.537266032,1,0
0.537359064,0,0
0.537430128,0,1
0.537452224,1,1
0.537671800,1,0
0.537687200,0,0
0.537826968,0,1
0.537834024,1,1
0.537894856,1,0
0.537967808,0,0
0.537992152,0,1
0.538144728,0,0
0.538156184,1,0
0.538160096,1,1
0.538165480,1,0
0.538377712,0,0
0.538405144,0,1
0.538523448,0,0
0.538534048,0,1
0.538556528,1,1
0.538633008,1,0
0.538718968,0,0
0.538844192,0,1
0.538888768,1,1
0.538938096,1,0
0.539046016,0,0
0.539107600,1,0
0.539123880,1,1
0.539201736,0,1
0.539235512,0,0
0.539299552,0,1
0.539436648,1,1
0.539493616,1,0
0.539550744,0,0
0.539718600,0,1
0.539754568,1,1
0.539787568,1,0
0.539934896,1,1
0.539946768,0,1
0.540076472,0,0
0.540182832,1,0
0.540314544,1,1
0.540354392,0,1
0.540374824,0,0
0.540568864,1,0
0.540583936,1,1
0.540654440,1,0
0.540710256,1,1
0.540780120,0,1
0.540805480,0,0
0.540868416,0,1
0.541025168,1,1
0.541065528,1,0
0.541226040,0,0
0.541235072,1,0
0.541272032,1,1
0.541308712,1,0
0.541467216,1,1
0.541493328,0,1
0.541525816,0,0
0.541556728,0,1
0.541707656,0,0
0.541752336,1,0
0.541865880,0,0
0.541910704,0,1
0.542018088,1,1
0.542106776,0,1
0.542135296,0,0
0.542140352,1,0
0.542307800,1,1
0.542345360,0,1
0.542501904,0,0
0.542553592,1,0
0.542594656,0,0
0.542682352,0,1
0.542738392,1,1
0.542761048,0,1
0.542776688,0,0
0.542810432,0,1
0.542850144,1,1
0.542879032,1,0
0.542986952,1,1
0.543000968,1,0
0.543046808,1,1
0.543096072,0,1
0.543193064,1,1
0.543279912,0,1
0.543303928,0,0
0.543414600,0,1
0.543511576,0,0
0.543525152,1,0
0.543566136,1,1
0.543739064,0,1
0.543747152,1,1
0.543761896,1,0
0.543812456,0,0
0.543898144,1,0
0.543962232,1,1
0.544023040,0,1
0.544036688,1,1
0.544156904,1,0
0.544183544,0,0
0.544203160,1,0
0.544291512,1,1
0.544351152,1,0
0.544353600,0,0
0.544537024,0,1
0.544551664,1,1
0.544746600,1,0
0.544776144,1,1
0.544778168,0,1
0.544872736,1,1
0.544934880,0,1
0.544998032,1,1
0.545018856,1,0
0.545093560,1,1
0.545162672,1,0
0.545173472,0,0
0.545222120,1,0
0.545340064,1,1
0.545395360,1,0
0.545411272,0,0
0.545488344,1,0
0.545499288,0,0
0.545594600,1,0
0.545624424,1,1
0.545765464,0,1
0.545808048,0,0
0.545964640,0,1
0.545979496,1,1
0.546104576,1,0
0.546115680,1,1
0.546216200,0,1
0.546346512,0,0
0.546395656,1,0
0.546561672,1,1
0.546610248,0,1
0.546653568,0,0
0.546736040,1,0
0.546900176,1,1
0.546993296,0,1
0.547140944,0,0
0.547181128,1,0
0.547322864,1,1
0.547397608,0,1
0.547424272,1,1
0.547438736,1,0
0.547449920,0,0
0.547470408,1,0
0.547510688,1,1
0.547589544,0,1
0.547622856,0,0
0.547754496,0,1
0.547770248,1,1
0.547883432,0,1
0.547942728,0,0
0.548041056,1,0
0.548162344,1,1
0.548185128,0,1
0.548381624,0,0
0.548394256,1,0
0.548607560,1,1
0.548636944,0,1
0.548751800,0,0
0.548826168,0,1
0.548884104,1,1
0.549035120,0,1
0.549046624,0,0
0.549124320,1,0
0.549128592,0,0
0.549206640,0,1
0.549214464,0,0
0.549308816,1,0
0.549324752,1,1
0.549337016,0,1
0.549500696,1,1
0.549501272,1,0
0.549528080,0,0
0.549633984,0,1
0.549652264,1,1
0.549671736,0,1
0.549827296,0,0
0.549921800,1,0
0.550004416,0,0
0.550069632,0,1
0.550146776,0,0
0.550207024,1,0
0.550280888,0,0
0.550356752,0,1
0.550485848,1,1
0.550513408,1,0
0.550687736,0,0
0.550773528,0,1
0.550857400,1,1
0.550926224,0,1
0.550933560,0,0
0.550988816,1,0
0.550997504,0,0
0.551090560,0,1
0.551215440,1,1
0.551315576,1,0
0.551430632,0,0
0.551526992,0,1
0.551587728,0,0
0.551607192,0,1
0.551679328,1,1
0.551823976,0,1
0.551832552,0,0
0.551836840,1,0
0.551866440,0,0
0.551919608,0,1
0.551981152,1,1
0.552084592,1,0
0.552205632,0,0
0.552208424,0,1
0.552308976,1,1
0.552381592,0,1
0.552394488,0,0
0.552547496,1,0
0.552615064,1,1
0.552624400,0,1
0.552634576,1,1
0.552662552,0,1
0.552709464,0,0
0.552824256,1,0
0.552873528,0,0
0.552894576,0,1
0.552896688,0,0
0.553075744,1,0
0.553150088,1,1
0.553280080,0,1
0.553332192,0,0
0.553367096,1,0
0.553472120,0,0
0.553562400,0,1
0.553628592,1,1
0.553676032,0,1
0.553735296,1,1
0.553776040,1,0
0.553914640,0,0
0.553934240,0,1
0.554065664,0,0
0.554097024,1,0
0.554162048,0,0
0.554295600,0,1
0.554386392,1,1
0.554414984,1,0
0.554460168,1,1
0.554462032,0,1
0.554600448,0,0
0.554631560,1,0
0.554671216,1,1
0.554846672,1,0
0.554885272,0,0
0.554916544,1,0
0.555105648,1,1
0.555153080,0,1
0.555259928,1,1
0.555262688,1,0
0.555350104,0,0
0.555385448,0,1
0.555418008,0,0
0.555507840,1,0
0.555526584,1,1
0.555558144,0,1
0.555578600,0,0
0.555808448,1,0
0.555814232,1,1
0.555841504,1,0
0.555933568,1,1
0.555942496,0,1
0.556022528,0,0
0.556063544,1,0
0.556194856,1,1
0.556280160,0,1
0.556447120,0,0
0.556529424,1,0
0.556624624,1,1
0.556670368,0,1
0.556673960,0,0
0.556695272,1,0
0.556765472,1,1
0.556774976,0,1
0.556782584,1,1
0.556787080,1,0
0.556804072,1,1
0.556905848,1,0
0.556910496,0,0
0.556923008,0,1
0.557108232,1,1
0.557120928,0,1
0.557163688,0,0
0.557299088,0,1
0.557301040,1,1
0.557428712,0,1
0.557530040,0,0
0.557532912,0,1
0.557593712,1,1
0.557745912,0,1
0.557755120,0,0
0.557972496,0,1
0.557978992,0,0
0.558004856,1,0
0.558029472,1,1
0.558049016,0,1
0.558174232,1,1
0.558178880,0,1
0.558270888,0,0
0.558324632,1,0
0.558410024,1,1
0.558457720,0,1
0.558480912,1,1
0.558621320,1,0
0.558643928,0,0
0.558744472,0,1
0.558840608,0,0
0.558868160,1,0
0.558927520,1,1
0.559072768,1,0
0.559108960,0,0
0.559156584,0,1
0.559273984,0,0
0.559277728,1,0
0.559358008,0,0
0.559533136,0,1
0.559545240,0,0
0.559576336,1,0
0.559586368,0,0
0.559749264,0,1
0.559785232,1,1
0.559848336,0,1
0.559946584,0,0
0.560001168,1,0
0.560157640,1,1
0.560162768,0,1
0.560168736,0,0
0.560237728,1,0
0.560319464,1,1
0.560330016,1,0
0.560389944,1,1
0.560417032,0,1
0.560437088,0,0
0.560558024,1,0
0.560573152,1,1
0.560730216,0,1
0.560752720,0,0
0.560776128,0,1
0.560884784,1,1
0.560914016,1,0
0.560949744,1,1
0.560975832,0,1
0.560997848,0,0
0.561143072,0,1
0.561190552,1,1
0.561212304,0,1
0.561300200,1,1
0.561376424,1,0
0.561408768,0,0
0.561527264,0,1
0.561662216,1,1
0.561669560,0,1
0.561769376,0,0
0.561783872,1,0
0.561949968,1,1
0.561953416,0,1
0.561993384,0,0
0.562027832,1,0
0.562124216,0,0
0.562228784,0,1
0.562264384,1,1
0.562377624,0,1
0.562441272,0,0
0.562473216,1,0
0.562625816,1,1
0.562645704,0,1
0.562816944,1,1
0.562878248,1,0
0.563050944,1,1
0.563057944,0,1
0.563156160,1,1
0.563156168,1,0
0.563287104,1,1
0.563393544,0,1
0.563437712,0,0
0.563614712,1,0
0.563660992,1,1
0.563724216,0,1
0.563853240,0,0
0.563891896,0,1
0.563946200,0,0
0.563962560,1,0
0.564006808,1,1
0.564140192,0,1
0.564152728,1,1
0.564156384,1,0
0.564158984,1,1
0.564251104,0,1
0.564281000,0,0
0.564395008,0,1
0.564491072,1,1
0.564530768,1,0
0.564537888,0,0
0.564554608,1,0
0.564645552,1,1
0.564722632,0,1
0.564757104,0,0
0.564886976,0,1
0.564912520,1,1
0.565064224,1,0
0.565154800,0,0
0.565293488,0,1
0.565395896,1,1
0.565455008,1,0
0.565545568,1,1
0.565600864,0,1
0.565613232,0,0
0.565633816,1,0
0.565701448,1,1
0.565838848,0,1
0.565849416,0,0
0.565994520,0,1
0.566029736,1,1
0.566057192,1,0
0.566086128,0,0
0.566141336,1,0
0.566191944,0,0
0.566201344,0,1
0.566346728,1,1
0.566390072,0,1
0.566442152,0,0
0.566488048,0,1
0.566534912,1,1
0.566614352,1,0
0.566676648,1,1
0.566693544,1,0
0.566703368,0,0
0.566709120,0,1
0.566836248,1,1
0.566837072,1,0
0.567007784,0,0
0.567018160,0,1
0.567129736,1,1
0.567185384,0,1
0.567201512,0,0
0.567327440,0,1
0.567377080,1,1
0.567464272,1,0
0.567498248,1,1
0.567527696,1,0
0.567566008,0,0
0.567754240,0,1
0.567787416,1,1
0.567900648,1,0
0.567984880,1,1
0.568046464,1,0
0.568049392,0,0
0.568063824,1,0
0.568119560,0,0
0.568128912,0,1
0.568202000,1,1
0.568208488,0,1
0.568277120,0,0
0.568351904,0,1
0.568430016,1,1
0.568433552,1,0
0.568630336,1,1
0.568636520,0,1
0.568741744,0,0
0.568870072,1,0
0.568891968,0,0
0.568991000,0,1
0.569030368,1,1
0.569064432,1,0
0.569192072,1,1
0.569277072,0,1
0.569314944,0,0
0.569485560,1,0
0.569529664,1,1
0.569625776,0,1
0.569662256,1,1
0.569672104,1,0
0.569885872,0,0
0.569898536,0,1
0.569908200,0,0
0.570028024,0,1
0.570058392,1,1
0.570160896,1,0
0.570315632,0,0
0.570368864,0,1
0.570399608,0,0
0.570502424,1,0
0.570578768,0,0
0.570615664,0,1
0.570660064,1,1
0.570661096,0,1
0.570855984,0,0
0.570857064,1,0
0.570874096,1,1
0.571063040,0,1
0.571087432,1,1
0.571102752,1,0
0.571243896,0,0
0.571295072,0,1
0.571341360,1,1
0.571486744,1,0
0.571564344,0,0
0.571649040,0,1
0.571693016,1,1
0.571822248,1,0
0.571901120,0,0
0.572000264,0,1
0.572022208,1,1
0.572030864,0,1
0.572127496,0,0
0.572191144,1,0
0.572205176,1,1
0.572224400,0,1
0.572238720,1,1
0.572245872,1,0
0.572416312,0,0
0.572485968,0,1
0.572563528,1,1
0.572653656,0,1
0.572697144,0,0
0.572743904,0,1
0.572745744,1,1
0.572820400,0,1
0.572955936,1,1
0.572992448,1,0
0.573098080,0,0
0.573131368,1,0
0.573134680,1,1
0.573343984,0,1
0.573370360,0,0
0.573438952,1,0
0.573606352,1,1
0.573628824,0,1
0.573778712,0,0
0.573816096,1,0
0.573987384,1,1
0.574066928,0,1
0.574178280,0,0
0.574321160,1,0
0.574419048,0,0
0.574436808,1,0
0.574439664,1,1
0.574458040,1,0
0.574480192,0,0
0.574503952,1,0
0.574582528,0,0
0.574716952,0,1
0.574775736,1,1
0.574826416,1,0
0.574848472,0,0
0.574900208,1,0
0.574918504,1,1
0.575108800,0,1
0.575147112,0,0
0.575183496,1,0
0.575262048,0,0
0.575304808,1,0
0.575401400,1,1
0.575404200,0,1
0.575419376,1,1
0.575536024,1,0
0.575552888,0,0
0.575743016,0,1
0.575793400,1,1
0.575878592,1,0
0.575894864,0,0
0.576050656,1,0
0.576127656,1,1
0.576215872,0,1
0.576231632,0,0
0.576245720,0,1
0.576320472,1,1
0.576482312,1,0
0.576516936,0,0
0.576569152,1,0
0.576578192,1,1
0.576719912,0,1
0.576751192,0,0
0.576855480,1,0
0.576865264,0,0
0.576924184,0,1
0.577019552,0,0
0.577034800,0,1
0.577078920,1,1
0.577123648,1,0
0.577139872,0,0
0.577317864,1,0
0.577369904,1,1
0.577558552,0,1
0.577576512,0,0
0.577663432,0,1
0.577726008,1,1
0.577792280,1,0
0.577895432,0,0
0.577963128,0,1
0.578000016,0,0
0.578070560,1,0
0.578112592,0,0
0.578177456,0,1
0.578229408,1,1
0.578239128,0,1
0.578245680,0,0
0.578275752,0,1
0.578469720,0,0
0.578481432,1,0
0.578484792,1,1
0.578530864,0,1
0.578645152,1,1
0.578741184,1,0
0.578797288,0,0
0.578962752,0,1
0.578979248,1,1
0.579048544,1,0
0.579123392,0,0
0.579225432,0,1
0.579314272,0,0
0.579347000,1,0
0.579527464,1,1
0.579571056,0,1
0.579571688,0,0
0.579583632,0,1
0.579677632,1,1
0.579754336,0,1
0.579754568,0,0
0.579949688,1,0
0.579957920,1,1
0.580118424,1,0
0.580200656,0,0
0.580266248,0,1
0.580294024,1,1
0.580328136,1,0
0.580468664,0,0
0.580540472,0,1
0.580620184,1,1
0.580686112,1,0
0.580739016,1,1
0.580800680,0,1
0.580892712,0,0
0.580962512,0,1
0.581019480,1,1
0.581157616,1,0
0.581270744,0,0
0.581378440,1,0
0.581380800,1,1
0.581567528,1,0
0.581601320,0,0
0.581784048,1,0
0.581829192,1,1
0.581961392,0,1
0.582046096,1,1
0.582089696,1,0
0.582169408,0,0
0.582299272,1,0
0.582302312,0,0
0.582321368,0,1
0.582405328,1,1
0.582491400,1,0
0.582574088,0,0
0.582671280,0,1
0.582800208,1,1
0.582815952,1,0
0.582920976,0,0
0.582991952,0,1
0.583154088,1,1
0.583176304,1,0
0.583238816,0,0
0.583256472,0,1
0.583399168,0,0
0.583464984,1,0
0.583588752,1,1
0.583700896,0,1
0.583724832,0,0
0.583819664,1,0
0.583845120,0,0
0.583903576,0,1
0.584061096,0,0
0.584070680,1,0
0.584103072,1,1
0.584128432,0,1
0.584138648,1,1
0.584230328,1,0
0.584279096,0,0
0.584354592,0,1
0.584510512,0,0
0.584517008,1,0
0.584646728,0,0
0.584650936,1,0
0.584669848,1,1
0.584723056,1,0
0.584731208,0,0
0.584782640,0,1
0.584935304,0,0
0.584962928,1,0
0.585178568,0,0
0.585194168,0,1
0.585235136,0,0
0.585401304,0,1
0.585402640,1,1
0.585626416,1,0
0.585632696,0,0
0.585641944,0,1
0.585680664,0,0
0.585718968,1,0
0.585727992,1,1
0.585799856,0,1
0.585917168,0,0
0.585998536,0,1
0.586048712,1,1
0.586134264,0,1
0.586223808,0,0
0.586303552,0,1
0.586314592,1,1
0.586393920,1,0
0.586465648,1,1
0.586473224,0,1
0.586512920,1,1
0.586567688,1,0
0.586715848,1,1
0.586734624,0,1
0.586951176,1,1
0.586954640,1,0
0.587057936,1,1
0.587167088,1,0
0.587183160,0,0
0.587212744,1,0
0.587406224,0,0
0.587418008,1,0
0.587427112,1,1
0.587490264,1,0
0.587513392,0,0
0.587664288,1,0
0.587680072,1,1
0.587696384,1,0
0.587801464,0,0
0.587876552,0,1
0.587883176,1,1
0.588051552,0,1
0.588063040,0,0
0.588074104,1,0
0.588182144,0,0
0.588228392,0,1
0.588350984,1,1
0.588433320,1,0
0.588444504,1,1
0.588589728,1,0
0.588602520,0,0
0.588755728,0,1
0.588840608,0,0
0.588854296,1,0
0.589062800,1,1
0.589088272,0,1
0.589230600,1,1
0.589297992,0,1
0.589318304,0,0
0.589427400,1,0
0.589438040,0,0
0.589473104,0,1
0.589565768,0,0
0.589638560,1,0
0.589724840,0,0
0.589818664,0,1
0.589865552,1,1
0.589902184,1,0
0.590053224,0,0
0.590058336,0,1
0.590159920,1,1
0.590170648,1,0
0.590314160,0,0
0.590361488,0,1
0.590458368,1,1
0.590542920,1,0
0.590558896,0,0
0.590573016,1,0
0.590592048,0,0
0.590634992,0,1
0.590825272,1,1
0.590852952,1,0
0.590933936,0,0
0.591013080,0,1
0.591082920,1,1
0.591226232,1,0
0.591312104,0,0
0.591474800,0,1
0.591518608,1,1
0.591579616,0,1
0.591646536,1,1
0.591702760,0,1
0.591711336,0,0
0.591790008,0,1
0.591837576,1,1
0.591916944,0,1
0.591972880,1,1
0.591976280,0,1
0.592016408,0,0
0.592160624,0,1
0.592200048,0,0
0.592216160,1,0
0.592233272,0,0
0.592317264,0,1
0.592457056,1,1
0.592507424,1,0
0.592633760,1,1
0.592673552,0,1
0.592708312,1,1
0.592806552,1,0
0.592859344,0,0
0.592909776,0,1
0.592986616,0,0
0.593018896,0,1
0.593063952,1,1
0.593096200,1,0
0.593142032,0,0
0.593289216,0,1
0.593298208,0,0
0.593345520,0,1
0.593397376,1,1
0.593433968,1,0
0.593473744,1,1
0.593552600,0,1
0.593649904,1,1
0.593681224,1,0
0.593697640,1,1
0.593702376,1,0
0.593738456,0,0
0.593831248,0,1
0.593834856,1,1
0.593984248,0,1
0.594001984,0,0
0.594024752,1,0
0.594200720,0,0
0.594201520,1,0
0.594236936,1,1
0.594404736,1,0
0.594440712,0,0
0.594483616,1,0
0.594534808,1,1
0.594591048,0,1
0.594678280,0,0
0.594694176,1,0
0.594708048,0,0
0.594768256,1,0
0.594788360,0,0
0.594932984,0,1
0.594980600,1,1
0.595040752,1,0
0.595091992,0,0
0.595208264,1,0
0.595225928,1,1
0.595393544,0,1
0.595465312,0,0
0.595473272,0,1
0.595523120,0,0
0.595627688,1,0
0.595768512,1,1
0.595815680,1,0
0.595870352,0,0
0.596006632,0,1
0.596089664,1,1
0.596166984,0,1
0.596235240,0,0
0.596255696,1,0
0.596317376,0,0
0.596359616,0,1
0.596401584,1,1
0.596473672,0,1
0.596564424,0,0
0.596593248,1,0
0.596640184,1,1
0.596678296,0,1
0.596741208,1,1
0.596745000,1,0
0.596894760,0,0
0.596910792,1,0
0.596966936,1,1
0.597019032,0,1
0.597090200,0,0
0.597256896,1,0
0.597267032,1,1
0.597337520,0,1
0.597407840,1,1
0.597463064,1,0
0.597529792,0,0
0.597625240,0,1
0.597658992,0,0
0.597689896,1,0
0.597856216,1,1
0.597907816,0,1
0.598060416,1,1
0.598077192,1,0
0.598204488,0,0
0.598298968,0,1
0.598412632,0,0
0.598434976,1,0
0.598439632,1,1
0.598548728,1,0
0.598678232,0,0
0.598683312,1,0
0.598689496,1,1
0.598756664,0,1
0.598843808,1,1
0.598882088,0,1
0.598915336,0,0
0.598942624,0,1
0.599069384,0,0
0.599136976,1,0
0.599258136,0,0
0.599266696,0,1
0.599455776,0,0
0.599518464,1,0
0.599663728,0,0
0.599679448,0,1
0.599805240,1,1
0.599882616,0,1
0.599904584,0,0
0.600058584,0,1
0.600068624,1,1
0.600098416,0,1
0.600117352,1,1
0.600240560,1,0
0.600282696,0,0
0.600333192,1,0
0.600379184,0,0
0.600408936,0,1
0.600529224,0,0
0.600547976,0,1
0.600577528,1,1
0.600596128,1,0
0.600777376,1,1
0.600784704,0,1
0.600909928,1,1
0.600947848,1,0
0.601026128,1,1
0.601073000,0,1
0.601194048,0,0
0.601294992,1,0
0.601375032,1,1
0.601497808,0,1
0.601518752,0,0
0.601561152,0,1
0.601602104,0,0
0.601613104,1,0
0.601736440,1,1
0.601786512,1,0
0.601807960,1,1
0.601825200,0,1
0.601837232,0,0
0.601878520,0,1
0.601952568,1,1
0.602041608,0,1
0.602083848,0,0
0.602161896,0,1
0.602252440,1,1
0.602331584,0,1
0.602342096,0,0
0.602548272,0,1
0.602554448,1,1
0.602706608,1,0
0.602714320,0,0
0.602759168,0,1
0.602844944,0,0
0.602913720,1,0
0.602918472,1,1
0.603035848,1,0
0.603150488,0,0
0.603188088,0,1
0.603315952,1,1
0.603389800,1,0
0.603517064,0,0
0.603637208,0,1
0.603665176,1,1
0.603673336,1,0
0.603675112,1,1
0.603710568,0,1
0.603767240,0,0
0.603850528,1,0
0.603872720,1,1
0.603946600,1,0
0.604071000,0,0
0.604111424,0,1
0.604198792,0,0
0.604219040,1,0
0.604314232,1,1
0.604338448,0,1
0.604352744,1,1
0.604477272,1,0
0.604496264,0,0
0.604501720,1,0
0.604595616,0,0
0.604640216,0,1
0.604703904,0,0
0.604842768,1,0
0.604879256,0,0
0.604918320,1,0
0.604946048,1,1
0.605047136,0,1
0.605180872,0,0
0.605228392,0,1
0.605237504,1,1
0.605279880,0,1
0.605313416,0,0
0.605319536,0,1
0.605389768,0,0
0.605483848,1,0
0.605509800,0,0
0.605518024,0,1
0.605622728,0,0
0.605664080,1,0
0.605789688,0,0
0.605850656,0,1
0.605859848,1,1
0.605930304,0,1
0.606092728,0,0
0.606192344,1,0
0.606223528,1,1
0.606399656,0,1
0.606454064,0,0
0.606463576,0,1
0.606604752,0,0
0.606637936,1,0
0.606696120,0,0
0.606738720,0,1
0.606740344,0,0
0.606820256,1,0
0.606834152,0,0
0.606972448,0,1
0.607028864,1,1
0.607075296,0,1
0.607148576,0,0
0.607237056,1,0
0.607387976,1,1
0.607431768,0,1
0.607576808,0,0
0.607604544,1,0
0.607662064,1,1
0.607829184,1,0
0.607833880,0,0
0.607964352,0,1
0.608085368,1,1
0.608105872,0,1
0.608172960,1,1
0.608188624,1,0
0.608215032,0,0
0.608237264,0,1
0.608265616,1,1
0.608276248,1,0
0.608293048,1,1
0.608341736,0,1
0.608540120,0,0
0.608567216,1,0
0.608607864,1,1
0.608613744,0,1
0.608643840,0,0
0.608728864,1,0
0.608854472,1,1
0.608865488,0,1
0.609023000,0,0
0.609096232,1,0
0.609255192,1,1
0.609324224,0,1
0.609357224,0,0
0.609433024,1,0
0.609511048,1,1
0.609542080,0,1
0.609617968,1,1
0.609679328,0,1
0.609682776,1,1
0.609767592,1,0
0.609869952,0,0
0.609943856,0,1
0.610051632,0,0
0.610077824,1,0
0.610229344,1,1
0.610252256,0,1
0.610330424,0,0
0.610402280,1,0
0.610491416,1,1
0.610598600,0,1
0.610687384,0,0
0.610727608,1,0
0.610737824,1,1
0.610956600,0,1
0.610969704,0,0
0.611177168,0,1
0.611182736,1,1
0.611286104,1,0
0.611298688,0,0
0.611397856,1,0
0.611418608,0,0
0.611479464,1,0
0.611521280,1,1
0.611599168,0,1
0.611654736,0,0
0.611699848,1,0
0.611879184,0,0
0.611906128,0,1
0.611961896,0,0
0.612053872,0,1
0.612074368,1,1
0.612137376,0,1
0.612241936,1,1
0.612257576,1,0
0.612396880,0,0
0.612508976,0,1
0.612519456,1,1
0.612665720,1,0
0.612675360,0,0
0.612780960,0,1
0.612808240,1,1
0.612935000,1,0
0.613042664,0,0
0.613117200,1,0
0.613118832,1,1
0.613318872,0,1
0.613339136,0,0
0.613531072,1,0
0.613571792,1,1
0.613640432,0,1
0.613695392,0,0
0.613795488,1,0
